DEBUG 2025-08-06 13:44:28,465 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2025-08-06 13:44:29,127 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 13 classes define auto mapping attributes
DEBUG 2025-08-06 13:44:29,127 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.Users.Dto.CreateUserDto
DEBUG 2025-08-06 13:44:29,129 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.Users.Dto.UserDto
DEBUG 2025-08-06 13:44:29,129 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.Sessions.Dto.TenantLoginInfoDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.Sessions.Dto.UserLoginInfoDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.Roles.Dto.PermissionDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.MultiTenancy.Dto.CreateTenantDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.MultiTenancy.Dto.TenantDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.CRUDAppServices.SupervisorService.Dto.SupervisorDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.CRUDAppServices.RequestingService.Dto.RequestDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.CRUDAppServices.EquipmentService.Dto.EquipmentDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.CRUDAppServices.EmployeeService.Dto.EmployeeDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.CRUDAppServices.ConditionReportService.Dto.ConditionReportDto
DEBUG 2025-08-06 13:44:29,130 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Apex_IT.CRUDAppServices.CategoryService.Dto.CategoryDto
INFO  2025-08-06 13:44:40,813 [1    ] tCore.Builder.RequestLocalizationOptions - Supported Request Localization Cultures: en,es-MX,fr,de,it,nl,pt-BR,tr,ru,ar,fa,ja,zh-Hans
INFO  2025-08-06 13:44:41,409 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/ - - -
INFO  2025-08-06 13:44:41,510 [1    ] Microsoft.Hosting.Lifetime               - Application started. Press Ctrl+C to shut down.
INFO  2025-08-06 13:44:41,515 [1    ] Microsoft.Hosting.Lifetime               - Hosting environment: Development
INFO  2025-08-06 13:44:41,519 [1    ] Microsoft.Hosting.Lifetime               - Content root path: C:\Users\Willem\Documents\Github\Apex-IT\Backend\src\Apex_IT.Web.Host
INFO  2025-08-06 13:44:41,783 [18   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Apex_IT.Web.Host.Controllers.HomeController.Index (Apex_IT.Web.Host)'
INFO  2025-08-06 13:44:41,862 [18   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Index() on controller Apex_IT.Web.Host.Controllers.HomeController (Apex_IT.Web.Host).
INFO  2025-08-06 13:44:43,470 [11   ] vc.Infrastructure.RedirectResultExecutor - Executing RedirectResult, redirecting to /swagger.
INFO  2025-08-06 13:44:43,487 [11   ] c.Infrastructure.ControllerActionInvoker - Executed action Apex_IT.Web.Host.Controllers.HomeController.Index (Apex_IT.Web.Host) in 1610.309ms
INFO  2025-08-06 13:44:43,489 [11   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Apex_IT.Web.Host.Controllers.HomeController.Index (Apex_IT.Web.Host)'
INFO  2025-08-06 13:44:43,505 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/swagger/index.html - - -
INFO  2025-08-06 13:44:43,513 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/ - 302 - - 2114.0736ms
INFO  2025-08-06 13:44:43,616 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/swagger/index.html - 200 - text/html;charset=utf-8 108.8785ms
INFO  2025-08-06 13:44:43,623 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/_framework/aspnetcore-browser-refresh.js - - -
INFO  2025-08-06 13:44:43,633 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/_framework/aspnetcore-browser-refresh.js - 200 16517 application/javascript;+charset=utf-8 7.2038ms
INFO  2025-08-06 13:44:43,641 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/_vs/browserLink - - -
INFO  2025-08-06 13:44:43,692 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/_vs/browserLink - 200 - text/javascript;+charset=UTF-8 51.6142ms
INFO  2025-08-06 13:44:43,728 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/AntiForgery/SetCookie - - -
INFO  2025-08-06 13:44:43,733 [16   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Apex_IT.Web.Host.Controllers.AntiForgeryController.SetCookie (Apex_IT.Web.Host)'
INFO  2025-08-06 13:44:43,746 [16   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "SetCookie", controller = "AntiForgery", area = ""}. Executing controller action with signature Void SetCookie() on controller Apex_IT.Web.Host.Controllers.AntiForgeryController (Apex_IT.Web.Host).
INFO  2025-08-06 13:44:43,747 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/swagger/v1/swagger.json - - -
INFO  2025-08-06 13:44:43,819 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/swagger/v1/swagger.json - 200 - application/json;charset=utf-8 72.8374ms
INFO  2025-08-06 13:44:44,600 [18   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2025-08-06 13:44:44,613 [18   ] c.Infrastructure.ControllerActionInvoker - Executed action Apex_IT.Web.Host.Controllers.AntiForgeryController.SetCookie (Apex_IT.Web.Host) in 862.8969ms
INFO  2025-08-06 13:44:44,615 [18   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Apex_IT.Web.Host.Controllers.AntiForgeryController.SetCookie (Apex_IT.Web.Host)'
INFO  2025-08-06 13:44:44,618 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/AntiForgery/SetCookie - 200 - application/json;+charset=utf-8 889.4009ms
INFO  2025-08-06 13:45:20,817 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/TokenAuth/Authenticate - - -
INFO  2025-08-06 13:45:20,829 [18   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:20,835 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/TokenAuth/Authenticate - 204 - - 19.0232ms
INFO  2025-08-06 13:45:20,838 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 POST https://localhost:44311/api/TokenAuth/Authenticate - application/json;charset=UTF-8 97
INFO  2025-08-06 13:45:20,841 [16   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:20,848 [16   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Apex_IT.Controllers.TokenAuthController.Authenticate (Apex_IT.Web.Core)'
INFO  2025-08-06 13:45:20,869 [16   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Apex_IT.Models.TokenAuth.AuthenticateResultModel] Authenticate(Apex_IT.Models.TokenAuth.AuthenticateModel) on controller Apex_IT.Controllers.TokenAuthController (Apex_IT.Web.Core).
INFO  2025-08-06 13:45:25,066 [16   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2025-08-06 13:45:25,086 [16   ] c.Infrastructure.ControllerActionInvoker - Executed action Apex_IT.Controllers.TokenAuthController.Authenticate (Apex_IT.Web.Core) in 4213.8357ms
INFO  2025-08-06 13:45:25,092 [16   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Apex_IT.Controllers.TokenAuthController.Authenticate (Apex_IT.Web.Core)'
INFO  2025-08-06 13:45:25,095 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 POST https://localhost:44311/api/TokenAuth/Authenticate - 200 - application/json;+charset=utf-8 4258.3786ms
INFO  2025-08-06 13:45:25,118 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - - -
INFO  2025-08-06 13:45:25,120 [18   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:25,124 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - 204 - - 15.7090ms
INFO  2025-08-06 13:45:25,127 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - - -
INFO  2025-08-06 13:45:25,129 [18   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:25,668 [14   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Apex_IT.Sessions.SessionAppService.GetCurrentLoginInformations (Apex_IT.Application)'
INFO  2025-08-06 13:45:25,680 [14   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing controller action with signature System.Threading.Tasks.Task`1[Apex_IT.Sessions.Dto.GetCurrentLoginInformationsOutput] GetCurrentLoginInformations() on controller Apex_IT.Sessions.SessionAppService (Apex_IT.Application).
INFO  2025-08-06 13:45:26,266 [26   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2025-08-06 13:45:26,283 [26   ] c.Infrastructure.ControllerActionInvoker - Executed action Apex_IT.Sessions.SessionAppService.GetCurrentLoginInformations (Apex_IT.Application) in 600.6945ms
INFO  2025-08-06 13:45:26,286 [26   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Apex_IT.Sessions.SessionAppService.GetCurrentLoginInformations (Apex_IT.Application)'
INFO  2025-08-06 13:45:26,289 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - 200 - application/json;+charset=utf-8 1161.9249ms
INFO  2025-08-06 13:45:28,467 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/ConditionReport/GetAll - - -
INFO  2025-08-06 13:45:28,472 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/Employee/GetAll - - -
INFO  2025-08-06 13:45:28,475 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/ConditionReport/GetAll - - -
INFO  2025-08-06 13:45:28,479 [18   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,481 [14   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,485 [16   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,488 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/ConditionReport/GetAll - 204 - - 31.2028ms
INFO  2025-08-06 13:45:28,491 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/Employee/GetAll - 204 - - 26.9077ms
INFO  2025-08-06 13:45:28,496 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/Request/GetAll - - -
INFO  2025-08-06 13:45:28,502 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/Equipment/GetAll - - -
INFO  2025-08-06 13:45:28,504 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/ConditionReport/GetAll - 204 - - 34.7287ms
INFO  2025-08-06 13:45:28,506 [18   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,515 [14   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,518 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/Employee/GetAll - - -
INFO  2025-08-06 13:45:28,523 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/Equipment/GetAll - 204 - - 24.7105ms
INFO  2025-08-06 13:45:28,530 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/Request/GetAll - 204 - - 19.3320ms
INFO  2025-08-06 13:45:28,533 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/Equipment/GetAll - - -
INFO  2025-08-06 13:45:28,537 [16   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,539 [14   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,541 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/Equipment/GetAll - - -
INFO  2025-08-06 13:45:28,543 [31   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/Employee/GetAll - - -
INFO  2025-08-06 13:45:28,545 [26   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,548 [31   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,549 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/Equipment/GetAll - 204 - - 94.5468ms
INFO  2025-08-06 13:45:28,554 [31   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/Employee/GetAll - 204 - - 73.1514ms
INFO  2025-08-06 13:45:28,557 [32   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/Request/GetAll - - -
INFO  2025-08-06 13:45:28,562 [33   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/ConditionReport/GetAll - - -
INFO  2025-08-06 13:45:28,567 [14   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Apex_IT.CRUDAppServices.EquipmentService.EquipmentAppService.GetAllAsync (Apex_IT.Application)'
INFO  2025-08-06 13:45:28,569 [16   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Apex_IT.CRUDAppServices.EmployeeService.EmployeeAppService.GetAllAsync (Apex_IT.Application)'
INFO  2025-08-06 13:45:28,571 [32   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,573 [33   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,576 [32   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/Request/GetAll - 204 - - 83.8092ms
INFO  2025-08-06 13:45:28,578 [34   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/Request/GetAll - - -
INFO  2025-08-06 13:45:28,580 [33   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Apex_IT.CRUDAppServices.ConditionReportService.ConditionReportAppService.GetAllAsync (Apex_IT.Application)'
INFO  2025-08-06 13:45:28,583 [34   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:28,585 [34   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Apex_IT.CRUDAppServices.RequestingService.RequestAppService.GetAllAsync (Apex_IT.Application)'
INFO  2025-08-06 13:45:28,595 [33   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "ConditionReport"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[Apex_IT.CRUDAppServices.ConditionReportService.Dto.ConditionReportDto]] GetAllAsync(Abp.Application.Services.Dto.PagedAndSortedResultRequestDto) on controller Apex_IT.CRUDAppServices.ConditionReportService.ConditionReportAppService (Apex_IT.Application).
INFO  2025-08-06 13:45:28,597 [34   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "Request"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[Apex_IT.CRUDAppServices.RequestingService.Dto.RequestDto]] GetAllAsync(Abp.Application.Services.Dto.PagedAndSortedResultRequestDto) on controller Apex_IT.CRUDAppServices.RequestingService.RequestAppService (Apex_IT.Application).
INFO  2025-08-06 13:45:28,599 [14   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "Equipment"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[Apex_IT.CRUDAppServices.EquipmentService.Dto.EquipmentDto]] GetAllAsync(Abp.Application.Services.Dto.PagedAndSortedResultRequestDto) on controller Apex_IT.CRUDAppServices.EquipmentService.EquipmentAppService (Apex_IT.Application).
INFO  2025-08-06 13:45:28,601 [16   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "Employee"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[Apex_IT.CRUDAppServices.EmployeeService.Dto.EmployeeDto]] GetAllAsync(Abp.Application.Services.Dto.PagedAndSortedResultRequestDto) on controller Apex_IT.CRUDAppServices.EmployeeService.EmployeeAppService (Apex_IT.Application).
WARN  2025-08-06 13:45:28,886 [16   ] Microsoft.EntityFrameworkCore.Query      - The query uses a row limiting operator ('Skip'/'Take') without an 'OrderBy' operator. This may lead to unpredictable results. If the 'Distinct' operator is used after 'OrderBy', then make sure to use the 'OrderBy' operator after 'Distinct' as the ordering would otherwise get erased.
WARN  2025-08-06 13:45:28,889 [16   ] Microsoft.EntityFrameworkCore.Query      - The query uses a row limiting operator ('Skip'/'Take') without an 'OrderBy' operator. This may lead to unpredictable results. If the 'Distinct' operator is used after 'OrderBy', then make sure to use the 'OrderBy' operator after 'Distinct' as the ordering would otherwise get erased.
INFO  2025-08-06 13:45:30,056 [35   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2025-08-06 13:45:30,063 [35   ] c.Infrastructure.ControllerActionInvoker - Executed action Apex_IT.CRUDAppServices.EmployeeService.EmployeeAppService.GetAllAsync (Apex_IT.Application) in 1458.4863ms
INFO  2025-08-06 13:45:30,066 [35   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Apex_IT.CRUDAppServices.EmployeeService.EmployeeAppService.GetAllAsync (Apex_IT.Application)'
INFO  2025-08-06 13:45:30,072 [35   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/api/services/app/Employee/GetAll - 200 - application/json;+charset=utf-8 1560.9739ms
INFO  2025-08-06 13:45:30,073 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/Employee/GetAll - - -
INFO  2025-08-06 13:45:30,077 [14   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2025-08-06 13:45:30,083 [14   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Apex_IT.CRUDAppServices.EmployeeService.EmployeeAppService.GetAllAsync (Apex_IT.Application)'
